Hoạt chất,Thực phẩm,MRL (mg/kg),ADI,Mã Codex,Ghi chú
Folpet,Các loại nho,10.0,"0 - 0,1",41,
Folpet,Rau xà lách,50.0,"0 - 0,1",41,
Folpet,"Các loại dưa, trừ dưa hấu",3.0,"0 - 0,1",41,
Folpet,Củ hành,1.0,"0 - 0,1",41,
Folpet,Khoai tây,0.1,"0 - 0,1",41,
Folpet,Dâu tây,5.0,"0 - 0,1",41,
Folpet,Cà chua,3.0,"0 - 0,1",41,
Glufosinate- Ammonium,Măng tây,0.4,"0 - 0,01",175,
Glufosinate- Ammonium,Các loại quả nhiệt đới và cận nhiệt đới có vỏ ăn được,0.1,"0 - 0,01",175,
Glufosinate- Ammonium,Quả nhiệt đới và cận nhiệt đới các loại có vỏ không,0.1,"0 - 0,01",175,trừ chuối và quả kiwi
Glufosinate- Ammonium,ăn được,,"0 - 0,01",175,
Glufosinate- Ammonium,Chuối,0.2,"0 - 0,01",175,
Glufosinate- Ammonium,Quả việt quất xanh (sim Mỹ),0.1,"0 - 0,01",175,
Glufosinate- Ammonium,Cà rốt,0.05,"0 - 0,01",175,
Glufosinate- Ammonium,Quả có múi thuộc họ cam quýt,0.05,"0 - 0,01",175,
Glufosinate- Ammonium,Hạt cà phê,0.1,"0 - 0,01",175,
Glufosinate- Ammonium,Đậu thường (khô),0.05,"0 - 0,01",175,
Glufosinate- Ammonium,Hạt cây bông,5.0,"0 - 0,01",175,
Glufosinate- Ammonium,Đậu thường (quả và/hoặc hạt non),0.05,"0 - 0,01",175,(*)
Glufosinate- Ammonium,Rau mát,0.05,"0 - 0,01",175,
Glufosinate- Ammonium,"Quả lý chua đen, quả lý chua đỏ, quả lý chua trắng",1.0,"0 - 0,01",175,
Glufosinate- Ammonium,Nội tạng ăn được của động vật có vú,3.0,"0 - 0,01",175,
Glufosinate- Ammonium,Trứng,0.05,"0 - 0,01",175,(*)
Glufosinate- Ammonium,Quả lý gai,0.1,"0 - 0,01",175,
Glufosinate- Ammonium,Các loại nho,0.15,"0 - 0,01",175,
Glufosinate- Ammonium,Quả kiwi,0.6,"0 - 0,01",175,
Glufosinate- Ammonium,Rau xà lách,0.4,"0 - 0,01",175,
Glufosinate- Ammonium,Lá rau diếp,0.4,"0 - 0,01",175,
Glufosinate- Ammonium,Ngô,0.1,"0 - 0,01",175,
Glufosinate- Ammonium,"Thịt động vật có vú, trừ động vật có vú ở biển",0.05,"0 - 0,01",175,
Glufosinate- Ammonium,Sữa nguyên liệu,0.02,"0 - 0,01",175,(*)
Glufosinate- Ammonium,Củ hành,0.05,"0 - 0,01",175,
Glufosinate- Ammonium,Quả dạng táo,0.1,"0 - 0,01",175,
Glufosinate- Ammonium,Khoai tây,0.1,"0 - 0,01",175,
Glufosinate- Ammonium,Thịt gia,0.05,"0 - 0,01",175,(*)
Glufosinate- Ammonium,cầm,,"0 - 0,01",175,
Glufosinate- Ammonium,Nội tạng ăn được của gia cầm,0.1,"0 - 0,01",175,(*)
Glufosinate- Ammonium,Mận khô,0.3,"0 - 0,01",175,
Glufosinate- Ammonium,Hạt cải dầu,1.5,"0 - 0,01",175,
Glufosinate- Ammonium,Dầu hạt cải thô,0.05,"0 - 0,01",175,(*)
Glufosinate- Ammonium,Quả mâm xôi (phúc bồn tử/ngấy hương/dâ u rừng) đen và đỏ,0.1,"0 - 0,01",175,
Glufosinate- Ammonium,Gạo,0.9,"0 - 0,01",175,
Glufosinate- Ammonium,Đậu tương (khô),2.0,"0 - 0,01",175,
Glufosinate- Ammonium,Các loại quả có hạt,0.15,"0 - 0,01",175,
Glufosinate- Ammonium,Dâu tây,0.3,"0 - 0,01",175,
Glufosinate- Ammonium,Củ cải đường,1.5,"0 - 0,01",175,
Glufosinate- Ammonium,Mật củ cải đường,8.0,"0 - 0,01",175,
Glufosinate- Ammonium,Các loại quả hạch,0.1,"0 - 0,01",175,
Glufosinate- Ammonium,Đậu (khô),2.0,"0 - 0,01",175,
Glufosinate- Ammonium,Hạt ngũ cốc,30.0,"0 - 0,01",175,trừ ngô và gạo
Glufosinate- Ammonium,Hạt cây bông,40.0,"0 - 0,01",175,
Glufosinate- Ammonium,Nội tạng ăn được của động vật có vú,5.0,"0 - 0,01",175,trừ lợn
Glufosinate- Ammonium,Trứng,0.05,"0 - 0,01",175,(*)
Glufosinate- Ammonium,Đậu lăng (khô),5.0,"0 - 0,01",175,
Glufosinate- Ammonium,Ngô,5.0,"0 - 0,01",175,
Glufosinate- Ammonium,"Thịt động vật có vú, trừ động vật có vú ở biển",0.05,"0 - 0,01",175,(*)
Glufosinate- Ammonium,Sữa nguyên liệu,0.05,"0 - 0,01",175,(*)
Glufosinate- Ammonium,Các loại đậu (khô),5.0,"0 - 0,01",175,
Glufosinate- Ammonium,Nội tạng ăn được,0.5,"0 - 0,01",175,
Glufosinate- Ammonium,của lợn,,"0 - 0,01",175,
Glufosinate- Ammonium,Thịt gia cầm,0.05,"0 - 0,01",175,(*)
Glufosinate- Ammonium,Nội tạng ăn được của gia cầm,0.5,"0 - 0,01",175,
Glufosinate- Ammonium,Hạt cải dầu,30.0,"0 - 0,01",175,
Glufosinate- Ammonium,Đậu tương (khô),20.0,"0 - 0,01",175,
Glufosinate- Ammonium,Củ cải đường,15.0,"0 - 0,01",175,
Glufosinate- Ammonium,Mía,2.0,"0 - 0,01",175,
Glufosinate- Ammonium,Mật mía,10.0,"0 - 0,01",175,
Glufosinate- Ammonium,Hạt hướng dương,7.0,"0 - 0,01",175,
Glufosinate- Ammonium,Cám lúa mì chưa chế biến,20.0,"0 - 0,01",175,
Glufosinate- Ammonium,Ngô ngọt (nguyên bắp),3.0,"0 - 0,01",175,
Guazatine,Hạt ngũ cốc,0.05,-,114,(*)
Guazatine,Quả có múi thuộc họ cam quýt,5.0,-,114,Po
Haloxyfop,Chuối,0.02,"0 - 0,0007",194,(*)
Haloxyfop,Đậu (khô),3.0,"0 - 0,0007",194,
Haloxyfop,Đậu đỗ các loại (trừ đậu tằm và đậu tương),0.5,"0 - 0,0007",194,
Haloxyfop,Đậu gà (khô),0.05,"0 - 0,0007",194,
Haloxyfop,Quả có múi thuộc họ cam quýt,0.02,"0 - 0,0007",194,(*)
Haloxyfop,Hạt cà phê,0.02,"0 - 0,0007",194,(*)
Haloxyfop,Hạt cây bông,0.7,"0 - 0,0007",194,
Haloxyfop,Nội tạng ăn được của động vật có vú,2.0,"0 - 0,0007",194,
Haloxyfop,Trứng,0.1,"0 - 0,0007",194,
Haloxyfop,Các loại nho,0.02,"0 - 0,0007",194,(*)
Haloxyfop,"Thịt động vật có vú,",0.5,"0 - 0,0007",194,(fat)
Haloxyfop,trừ động vật có vú ở biển,,"0 - 0,0007",194,
Haloxyfop,Các loại chất béo từ sữa,7.0,"0 - 0,0007",194,
Haloxyfop,Sữa nguyên liệu,0.3,"0 - 0,0007",194,
Haloxyfop,Củ hành,0.2,"0 - 0,0007",194,
Haloxyfop,Các loại đậu (khô),0.2,"0 - 0,0007",194,
Haloxyfop,Đậu (quả và hạt mọng non),0.7,"0 - 0,0007",194,
Haloxyfop,Đậu đã tách vỏ (hạt mọng),1.0,"0 - 0,0007",194,
Haloxyfop,Quả dạng táo,0.02,"0 - 0,0007",194,(*)
Haloxyfop,Thịt gia cầm,0.7,"0 - 0,0007",194,(fat)
Haloxyfop,Nội tạng ăn được của gia cầm,0.7,"0 - 0,0007",194,
Haloxyfop,Hạt cải dầu,3.0,"0 - 0,0007",194,
Haloxyfop,Đậu tương (khô),2.0,"0 - 0,0007",194,
Haloxyfop,Các loại quả có hạt,0.02,"0 - 0,0007",194,(*)
Haloxyfop,Củ cải đường,0.4,"0 - 0,0007",194,
Haloxyfop,Hạt hướng dương,0.3,"0 - 0,0007",194,
Heptachlor,Hạt ngũ cốc,0.02,"0,0001",43,E
Heptachlor,Quả có múi thuộc họ cam quýt,0.01,"0,0001",43,E
Heptachlor,Hạt cây bông,0.02,"0,0001",43,E
Heptachlor,Trứng,0.05,"0,0001",43,E
Heptachlor,"Thịt động vật có vú, trừ động vật có vú ở biển",0.2,"0,0001",43,"(fat), E"
Heptachlor,Sữa,0.006,"0,0001",43,"F, E"
Heptachlor,Dứa,0.01,"0,0001",43,E
Heptachlor,Thịt gia cầm,0.2,"0,0001",43,"(fat), E"
Heptachlor,Đậu tương,0.02,"0,0001",43,E
Heptachlor,(hạt non),,"0,0001",43,
Heptachlor,Dầu đậu tương thô,0.5,"0,0001",43,E
Heptachlor,Dầu đậu tương tinh luyện,0.02,"0,0001",43,E
Heptachlor,Chà là,2.0,"0,0001",43,
Heptachlor,Nho khô (gồm cả quả lý chua khô và nho khô không hạt),1.0,"0,0001",43,
Heptachlor,Nội tạng ăn được của động vật có vú,0.05,"0,0001",43,
Heptachlor,Cà tím,0.1,"0,0001",43,
Heptachlor,Trứng,0.05,"0,0001",43,
Heptachlor,Các loại rau bầu bí,0.05,"0,0001",43,trừ dưa hấu
Heptachlor,Các loại nho,1.0,"0,0001",43,
Heptachlor,Hoa bia khô,3.0,"0,0001",43,
Heptachlor,Mỡ động vật có vú (trừ chất béo sữa),0.05,"0,0001",43,
Heptachlor,"Thịt động vật có vú, trừ động vật có vú ở biển",0.05,"0,0001",43,(fat)
Heptachlor,Các loại chất béo từ sữa,0.05,"0,0001",43,
Heptachlor,Sữa nguyên liệu,0.05,"0,0001",43,
Heptachlor,Quả dạng táo,0.4,"0,0001",43,
Heptachlor,Thịt gia cầm,0.05,"0,0001",43,"(*), (fat)"
Heptachlor,Nội tạng ăn được của gia cầm,0.05,"0,0001",43,
Heptachlor,Mận khô,1.0,"0,0001",43,
Heptachlor,Các loại quả có hạt,0.3,"0,0001",43,
Heptachlor,Dâu tây,6.0,"0,0001",43,
Heptachlor,"Trà xanh, đen",15.0,"0,0001",43,
Heptachlor,Cà chua,0.1,"0,0001",43,
Heptachlor,Các loại quả hạch,0.05,"0,0001",43,(*)
Hydrogen Phosphide,Hạt cacao,0.01,,46,Po
Hydrogen Phosphide,Hạt ngũ cốc,0.1,,46,Po
Hydrogen Phosphide,Quả khô,0.01,,46,Po
Hydrogen Phosphide,Rau khô,0.01,,46,Po
Hydrogen Phosphide,Hạt lạc,0.01,,46,Po
Hydrogen Phosphide,Các loại gia vị,0.01,,46,Po
Hydrogen Phosphide,Các loại quả hạch,0.01,,46,Po
Imazalil,Chuối,2.0,"0,03",110,Po
Imazalil,Quả có múi thuộc họ cam quýt,5.0,"0,03",110,Po
Imazalil,Dưa chuột,0.5,"0,03",110,
Imazalil,Dưa chuột ri,0.5,"0,03",110,
Imazalil,"Các loại dưa, trừ dưa hấu",2.0,"0,03",110,Po
Imazalil,Hồng Nhật Bản,2.0,"0,03",110,Po
Imazalil,Quả dạng táo,5.0,"0,03",110,Po
Imazalil,Khoai tây,5.0,"0,03",110,Po
Imazalil,Quả mâm xôi (phúc bồn tử/ngấy hương/dâ u rừng) đen và đỏ,2.0,"0,03",110,
Imazalil,Dâu tây,2.0,"0,03",110,
Imazalil,Cám lúa mì chưa chế biến,1.0,"0,03",110,
Imazalil,Lúa mì,0.01,"0,03",110,(*)
Imazamox,Đậu (khô),0.05,0 - 3,276,(*)
Imazamox,Đậu đỗ các loại (trừ đậu tằm và đậu tương),0.05,0 - 3,276,(*)
Imazamox,Nội tạng ăn được của động,0.01,0 - 3,276,(*)
Imazamox,vật có vú,,0 - 3,276,
Imazamox,Trứng,0.01,0 - 3,276,(*)
Imazamox,Đậu lăng (khô),0.2,0 - 3,276,
Imazamox,Mỡ động vật có vú (trừ chất béo sữa),0.01,0 - 3,276,(*)
Imazamox,"Thịt động vật có vú, trừ động vật có vú ở biển",0.01,0 - 3,276,
Imazamox,Sữa nguyên liệu,0.01,0 - 3,276,(*)
Imazamox,Hạt lạc,0.01,0 - 3,276,(*)
Imazamox,Các loại đậu (khô),0.05,0 - 3,276,(*)
Imazamox,Đậu đã tách vỏ (hạt mọng),0.05,0 - 3,276,(*)
Imazamox,Mỡ gia cầm,0.01,0 - 3,276,(*)
Imazamox,Thịt gia cầm,0.01,0 - 3,276,(*)
Imazamox,Nội tạng ăn được của gia cầm,0.01,0 - 3,276,(*)
Imazamox,Hạt cải dầu,0.05,0 - 3,276,(*)
Imazamox,Gạo,0.01,0 - 3,276,(*)
Imazamox,Đậu tương (khô),0.01,0 - 3,276,(*)
Imazamox,Hạt hướng dương,0.3,0 - 3,276,
Imazamox,Lúa mì,0.05,0 - 3,276,(*)
Imazamox,Cám lúa mì chưa chế biến,0.2,0 - 3,276,
Imazamox,Mầm lúa mì,0.1,0 - 3,276,
Imazapic,Nội tạng ăn được của động vật có vú,1.0,"0 - 0,7",266,
Imazapic,Trứng,0.01,"0 - 0,7",266,(*)
Imazapic,Ngô,0.01,"0 - 0,7",266,(*)
Imazapic,Mỡ động vật có vú (trừ chất béo sữa),0.1,"0 - 0,7",266,
Imazapic,"Thịt động vật có vú,",0.1,"0 - 0,7",266,
Imazapic,trừ động vật có vú ở biển,,"0 - 0,7",266,
Imazapic,Sữa nguyên liệu,0.1,"0 - 0,7",266,
Imazapic,Hạt lạc,0.05,"0 - 0,7",266,(*)
Imazapic,Mỡ gia cầm,0.01,"0 - 0,7",266,(*)
Imazapic,Thịt gia cầm,0.01,"0 - 0,7",266,(*)
Imazapic,Nội tạng ăn được của gia cầm,0.01,"0 - 0,7",266,(*)
Imazapic,Hạt cải dầu,0.05,"0 - 0,7",266,(*)
Imazapic,Gạo,0.05,"0 - 0,7",266,(*)
Imazapic,Mía,0.01,"0 - 0,7",266,(*)
Imazapic,Lúa mì,0.05,"0 - 0,7",266,(*)
Imazapic,Trứng,0.01,"0 - 0,7",266,(*)
Imazapic,Đậu lăng (khô),0.3,"0 - 0,7",266,
Imazapic,Ngô,0.05,"0 - 0,7",266,(*)
Imazapic,Mỡ động vật có vú (trừ chất béo sữa),0.05,"0 - 0,7",266,(*)
Imazapic,"Thịt động vật có vú, trừ động vật có vú ở biển",0.05,"0 - 0,7",266,(*)
Imazapic,Sữa nguyên liệu,0.01,"0 - 0,7",266,(*)
Imazapic,Mỡ gia cầm,0.01,"0 - 0,7",266,(*)
Imazapic,Thịt gia cầm,0.01,"0 - 0,7",266,(*)
Imazapic,Nội tạng ăn được của gia cầm,0.01,"0 - 0,7",266,(*)
Imazapic,Hạt cải dầu,0.05,"0 - 0,7",266,(*)
Imazapic,Hạt hướng dương,0.08,"0 - 0,7",266,
Imazapic,Lúa mì,0.05,"0 - 0,7",266,(*)
Imidacloprid,Táo,0.5,"0 - 0,06",206,
Imidacloprid,Quả mơ,0.5,"0 - 0,06",206,
Imidacloprid,Chuối,0.05,"0 - 0,06",206,
Imidacloprid,Đậu đỗ các loại (trừ đậu tằm và đậu tương),2.0,"0 - 0,06",206,
Imidacloprid,Các loại quả mọng và quả nhỏ khác,5.0,"0 - 0,06",206,"trừ quả nam việt quất, nho và dâu tây"
Imidacloprid,Bông lơ xanh,0.5,"0 - 0,06",206,
Imidacloprid,Cải Brussels,0.5,"0 - 0,06",206,
Imidacloprid,Các loại bắp cải,0.5,"0 - 0,06",206,
Imidacloprid,Hoa lơ,0.5,"0 - 0,06",206,
Imidacloprid,Cần tây,6.0,"0 - 0,06",206,
Imidacloprid,Hạt ngũ cốc,0.05,"0 - 0,06",206,
Imidacloprid,Anh đào ngọt,0.5,"0 - 0,06",206,
Imidacloprid,Quả có múi thuộc họ cam quýt,1.0,"0 - 0,06",206,
Imidacloprid,Hạt cà phê,1.0,"0 - 0,06",206,
Imidacloprid,Quả nam việt quất,0.05,"0 - 0,06",206,(*)
Imidacloprid,Dưa chuột,1.0,"0 - 0,06",206,
Imidacloprid,Nội tạng ăn được của động vật có vú,0.3,"0 - 0,06",206,
Imidacloprid,Cà tím,0.2,"0 - 0,06",206,
Imidacloprid,Trứng,0.02,"0 - 0,06",206,
Imidacloprid,Các loại nho,1.0,"0 - 0,06",206,
Imidacloprid,Hoa bia khô,10.0,"0 - 0,06",206,
Imidacloprid,Tỏi tây,0.05,"0 - 0,06",206,(*)
Imidacloprid,Rau xà lách,2.0,"0 - 0,06",206,
Imidacloprid,Xoài,0.2,"0 - 0,06",206,
Imidacloprid,"Thịt động vật có vú, trừ động vật có vú ở biển",0.1,"0 - 0,06",206,
Imidacloprid,"Các loại dưa, trừ dưa hấu",0.2,"0 - 0,06",206,
Imidacloprid,Sữa,0.1,"0 - 0,06",206,
Imidacloprid,nguyên liệu,,"0 - 0,06",206,
Imidacloprid,Quả xuân đào,0.5,"0 - 0,06",206,
Imidacloprid,Củ hành,0.1,"0 - 0,06",206,
Imidacloprid,Quả đào,0.5,"0 - 0,06",206,
Imidacloprid,Hạt lạc,1.0,"0 - 0,06",206,
Imidacloprid,Lê,1.0,"0 - 0,06",206,
Imidacloprid,Đậu (quả và hạt mọng non),5.0,"0 - 0,06",206,
Imidacloprid,Đậu đã tách vỏ (hạt mọng),2.0,"0 - 0,06",206,
Imidacloprid,Các loại ớt,1.0,"0 - 0,06",206,
Imidacloprid,Ớt ta khô,10.0,"0 - 0,06",206,
Imidacloprid,Các loại mận (bao gồm cả mận khô),0.2,"0 - 0,06",206,
Imidacloprid,Quả lựu,1.0,"0 - 0,06",206,
Imidacloprid,Thịt gia cầm,0.02,"0 - 0,06",206,
Imidacloprid,Nội tạng ăn được của gia cầm,0.05,"0 - 0,06",206,
Imidacloprid,Các loại đậu lăng,2.0,"0 - 0,06",206,trừ đậu tương
Imidacloprid,Lá củ cải (gồm cả lá cây họ cải),5.0,"0 - 0,06",206,
Imidacloprid,Hạt cải dầu,0.05,"0 - 0,06",206,(*)
Imidacloprid,Các loại rau từ rễ và củ,0.5,"0 - 0,06",206,
Imidacloprid,Bí mùa hè,1.0,"0 - 0,06",206,
Imidacloprid,Dâu tây,0.5,"0 - 0,06",206,
Imidacloprid,Hạt hướng dương,0.05,"0 - 0,06",206,(*)
Imidacloprid,Ngô ngọt (nguyên bắp),0.02,"0 - 0,06",206,(*)
Imidacloprid,Cà chua,0.5,"0 - 0,06",206,
Imidacloprid,Các loại quả hạch,0.01,"0 - 0,06",206,
Imidacloprid,Dưa hấu,0.2,"0 - 0,06",206,
Imidacloprid,Bột lúa mì,0.03,"0 - 0,06",206,
Imidacloprid,Cám lúa mì chưa chế biến,0.3,"0 - 0,06",206,
Imidacloprid,Đậu bắp,0.1,"0 - 0,06",206,(7)
Indoxacarb,Táo,0.5,"0 - 0,01",216,
Indoxacarb,Bông lơ xanh,0.2,"0 - 0,01",216,
Indoxacarb,Các loại bắp cải,3.0,"0 - 0,01",216,
Indoxacarb,Hoa lơ,0.2,"0 - 0,01",216,
Indoxacarb,Đậu gà (khô),0.2,"0 - 0,01",216,
Indoxacarb,Hạt cây bông,1.0,"0 - 0,01",216,
Indoxacarb,Đậu đũa (khô),0.1,"0 - 0,01",216,
Indoxacarb,Quả nam việt quất,1.0,"0 - 0,01",216,
Indoxacarb,Nho khô (gồm cả quả lý chua khô và nho khô không hạt),5.0,"0 - 0,01",216,
Indoxacarb,Nội tạng ăn được của động vật có vú,0.05,"0 - 0,01",216,
Indoxacarb,Cà tím,0.5,"0 - 0,01",216,
Indoxacarb,Trứng,0.02,"0 - 0,01",216,
Indoxacarb,Các loại rau bầu bí,0.5,"0 - 0,01",216,
Indoxacarb,Các loại nho,2.0,"0 - 0,01",216,
Indoxacarb,Rau xà lách,7.0,"0 - 0,01",216,
Indoxacarb,Lá rau diếp,3.0,"0 - 0,01",216,
Indoxacarb,"Thịt động vật có vú, trừ động vật có vú ở biển",2.0,"0 - 0,01",216,(fat)
Indoxacarb,Các loại chất béo từ sữa,2.0,"0 - 0,01",216,
Indoxacarb,Sữa nguyên liệu,0.1,"0 - 0,01",216,
Indoxacarb,Các loại bạc hà,15.0,"0 - 0,01",216,
Indoxacarb,Đậu xanh (khô),0.2,"0 - 0,01",216,
Indoxacarb,Hạt lạc,0.02,"0 - 0,01",216,(*)
Indoxacarb,Lê,0.2,"0 - 0,01",216,
Indoxacarb,Các loại ớt,0.3,"0 - 0,01",216,
Indoxacarb,Khoai tây,0.02,"0 - 0,01",216,
Indoxacarb,Thịt gia cầm,0.01,"0 - 0,01",216,"(*), (fat)"
Indoxacarb,Nội tạng ăn được của gia cầm,0.01,"0 - 0,01",216,(*)
Indoxacarb,Mận khô,3.0,"0 - 0,01",216,
Indoxacarb,Đậu tương (khô),0.5,"0 - 0,01",216,
Indoxacarb,Các loại quả có hạt,1.0,"0 - 0,01",216,
Indoxacarb,Ngô ngọt (nguyên bắp),0.02,"0 - 0,01",216,
Indoxacarb,"Trà xanh, đen",5.0,"0 - 0,01",216,
Indoxacarb,Cà chua,0.5,"0 - 0,01",216,
Iprodione,Hạnh nhân,0.2,"0,06",111,
Iprodione,Lúa mạch,2.0,"0,06",111,
Iprodione,Đậu (khô),0.1,"0,06",111,
Iprodione,Quả dâu đen (dâu ta),30.0,"0,06",111,
Iprodione,Bông lơ xanh,25.0,"0,06",111,
Iprodione,Cà rốt,10.0,"0,06",111,Po
Iprodione,Anh đào,10.0,"0,06",111,
Iprodione,Đậu thường (quả và/hoặc hạt non),2.0,"0,06",111,
Iprodione,Dưa chuột,2.0,"0,06",111,
Iprodione,Các loại nho,10.0,"0,06",111,
Iprodione,Quả kiwi,5.0,"0,06",111,
Iprodione,Rau xà lách,10.0,"0,06",111,
Iprodione,Lá rau diếp,25.0,"0,06",111,
Iprodione,Củ hành,0.2,"0,06",111,
Iprodione,Quả đào,10.0,"0,06",111,
Iprodione,Quả dạng táo,5.0,"0,06",111,Po
Iprodione,Hạt cải dầu,0.5,"0,06",111,
Iprodione,Quả mâm xôi (phúc bồn tử/ngấy hương/dâ u rừng) đen và đỏ,30.0,"0,06",111,
Iprodione,Gạo đã xát vỏ,10.0,"0,06",111,
Iprodione,Các loại gia vị từ củ và thân rễ,0.1,"0,06",111,
Iprodione,Các loại gia vị từ hạt,0.05,"0,06",111,(*)
Iprodione,Dâu tây,10.0,"0,06",111,
Iprodione,Củ cải đường,0.1,"0,06",111,(*)
Iprodione,Hạt hướng dương,0.5,"0,06",111,
Iprodione,Cà chua,5.0,"0,06",111,
Iprodione,Rau diếp xoăn,1.0,"0,06",111,
Isopyrazam,Chuối,0.06,"0 - 0,06",249,
Isopyrazam,Lúa mạch,0.07,"0 - 0,06",249,
Isopyrazam,Nội tạng ăn được của động vật có vú,0.02,"0 - 0,06",249,
Isopyrazam,Trứng,0.01,"0 - 0,06",249,(*)
Isopyrazam,Mỡ động vật có vú (trừ chất béo sữa),0.01,"0 - 0,06",249,(*)
Isopyrazam,"Thịt động vật có vú, trừ động vật có vú ở biển",0.01,"0 - 0,06",249,(*)
Isopyrazam,Các loại chất béo từ sữa,0.02,"0 - 0,06",249,
Isopyrazam,Sữa nguyên liệu,0.01,"0 - 0,06",249,(*)
Isopyrazam,Mỡ gia cầm,0.01,"0 - 0,06",249,(*)
Isopyrazam,Thịt gia cầm,0.01,"0 - 0,06",249,(*)
Isopyrazam,Nội tạng ăn được của gia cầm,0.01,"0 - 0,06",249,(*)
Isopyrazam,Lúa mạch đen,0.03,"0 - 0,06",249,
Isopyrazam,Lúa mì lai lúa mạch đen,0.03,"0 - 0,06",249,
Isopyrazam,Cám lúa mì chưa chế biến,0.15,"0 - 0,06",249,
Isopyrazam,Lúa mì,0.03,"0 - 0,06",249,
Isoxaflutole,Đậu gà (khô),0.01,"0 - 0,02",268,(*)
Isoxaflutole,Nội tạng ăn được của động vật có vú,0.1,"0 - 0,02",268,
Isoxaflutole,Trứng,0.01,"0 - 0,02",268,(*)
Isoxaflutole,Ngô,0.02,"0 - 0,02",268,(*)
Isoxaflutole,Mỡ động vật có vú (trừ chất béo sữa),0.01,"0 - 0,02",268,(*)
Isoxaflutole,"Thịt động vật có vú, trừ động vật có vú ở biển",0.01,"0 - 0,02",268,(*)
Isoxaflutole,Sữa nguyên liệu,0.01,"0 - 0,02",268,(*)
Isoxaflutole,Hạt anh túc,0.02,"0 - 0,02",268,(*)
Isoxaflutole,Mỡ gia cầm,0.01,"0 - 0,02",268,(*)
Isoxaflutole,Thịt gia cầm,0.01,"0 - 0,02",268,(*)
Isoxaflutole,Nội tạng ăn được của gia cầm,0.2,"0 - 0,02",268,
Isoxaflutole,Mía,0.01,"0 - 0,02",268,(*)
Isoxaflutole,Ngô ngọt (nguyên bắp),0.02,"0 - 0,02",268,(*)
Isoxaflutole,Dưa chuột,0.05,"0 - 0,02",268,(*)
Isoxaflutole,Nho khô (gồm cả quả lý chua khô và nho khô không hạt),2.0,"0 - 0,02",268,
Isoxaflutole,Nội tạng ăn được của động vật có vú,0.05,"0 - 0,02",268,(*)
Isoxaflutole,Bưởi chùm,0.5,"0 - 0,02",268,
Isoxaflutole,Các loại nho,1.0,"0 - 0,02",268,
Isoxaflutole,Mỡ động vật có vú (trừ chất béo sữa),0.05,"0 - 0,02",268,(*)
Isoxaflutole,"Thịt động vật có vú, trừ động vật có vú ở biển",0.05,"0 - 0,02",268,(*)
Isoxaflutole,Sữa nguyên liệu,0.01,"0 - 0,02",268,(*)
Isoxaflutole,Dầu oliu nguyên chất,0.7,"0 - 0,02",268,
Isoxaflutole,Quả ôliu,0.2,"0 - 0,02",268,
Isoxaflutole,"Các loại cam ngọt, cam chua (gồm cả các quả lai giống cam)",0.5,"0 - 0,02",268,
Isoxaflutole,Quả dạng táo,0.2,"0 - 0,02",268,
Isoxaflutole,Thịt gia cầm,0.05,"0 - 0,02",268,(*)
Isoxaflutole,Lúa mạch đen,0.05,"0 - 0,02",268,(*)
Isoxaflutole,Lúa mì,0.05,"0 - 0,02",268,(*)
Lindane,Lúa mạch,0.01,"0 - 0,005",48,(*)
Lindane,Nội tạng ăn được của động vật có vú,0.01,"0 - 0,005",48,(*)
Lindane,Trứng,0.01,"0 - 0,005",48,(*)
Lindane,Ngô,0.01,"0 - 0,005",48,(*)
Lindane,"Thịt động vật có vú, trừ động vật có vú ở biển",0.1,"0 - 0,005",48,(fat)
Lindane,Sữa,0.01,"0 - 0,005",48,(*)
Lindane,Yến mạch,0.01,"0 - 0,005",48,(*)
Lindane,Thịt gia cầm,0.05,"0 - 0,005",48,(fat)
Lindane,Nội tạng ăn được của gia cầm,0.01,"0 - 0,005",48,(*)
Lindane,Lúa mạch đen,0.01,"0 - 0,005",48,(*)
Lindane,Lúa miến,0.01,"0 - 0,005",48,(*)
Lindane,Ngô ngọt (hạt),0.01,"0 - 0,005",48,(*)
Lindane,Lúa mì,0.01,"0 - 0,005",48,(*)
Malathion,Táo,0.5,"0 - 0,3",49,
Malathion,Măng tây,1.0,"0 - 0,3",49,
Malathion,Đậu (khô),2.0,"0 - 0,3",49,
Malathion,Đậu đỗ các loại (trừ đậu tằm và đậu tương),1.0,"0 - 0,3",49,
Malathion,Quả việt quất xanh (sim Mỹ),10.0,"0 - 0,3",49,
Malathion,Anh đào,3.0,"0 - 0,3",49,
Malathion,Ớt ta,0.1,"0 - 0,3",49,(7)
Malathion,Bắp cải,8.0,"0 - 0,3",49,(7)
Malathion,Quả có múi thuộc họ cam quýt,7.0,"0 - 0,3",49,
Malathion,Hạt cây bông,20.0,"0 - 0,3",49,
Malathion,Dầu hạt bông thô,13.0,"0 - 0,3",49,
Malathion,Dâu hạt cây bông,13.0,"0 - 0,3",49,
Malathion,Dưa chuột,0.2,"0 - 0,3",49,
Malathion,Các loại nho,5.0,"0 - 0,3",49,
Malathion,Ngô,0.05,"0 - 0,3",49,
Malathion,Cây mù tạt,2.0,"0 - 0,3",49,
Malathion,Củ hành,1.0,"0 - 0,3",49,
Malathion,Các loại ớt,0.1,"0 - 0,3",49,
Malathion,Ớt ta khô,1.0,"0 - 0,3",49,
